scenario,scenario_label,horizon,design,metric,dose,is_kstar,mean,se,lo,hi
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",100,3 + 3,Allocated,6,False,0.141,0.013438972467453784,0.116,0.167
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",100,CRM,Recommended,1,False,0.008,0.0027685340490557144,0.003,0.013
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",100,CRM,Recommended,2,False,0.111,0.012566635202802693,0.087,0.136
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",100,CRM,Recommended,3,True,1.883,0.04578095192937296,1.791,1.96705
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",100,CRM,Recommended,4,False,26.767,0.9459644915213354,24.872625000000003,28.642325
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",100,CRM,Recommended,5,False,71.047,0.9637282351733142,69.192375,72.93775
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",100,CRM,Recommended,6,False,0.184,0.030108385441166976,0.129,0.243
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",100,CRM,Allocated,1,False,0.008,0.002776902985376021,0.003,0.014
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",100,CRM,Allocated,2,False,0.111,0.011718730291274747,0.09,0.134
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",100,CRM,Allocated,3,True,1.883,0.04353400240461892,1.8029499999999998,1.976
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",100,CRM,Allocated,4,False,26.767,0.9412676004472116,24.946875,28.496
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",100,CRM,Allocated,5,False,71.047,0.9536086238932417,69.32227499999999,72.900075
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",100,CRM,Allocated,6,False,0.184,0.02902343942464497,0.129,0.24402499999999996
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",100,UCB,Recommended,1,False,6.904,0.4307401706523476,6.057925,7.81115
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",100,UCB,Recommended,2,False,15.782,0.7304831613665302,14.360825,17.253375
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",100,UCB,Recommended,3,True,32.701,0.9448210780213745,30.930625,34.590075000000006
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",100,UCB,Recommended,4,False,35.681,1.00123944498866,33.802625,37.596999999999994
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",100,UCB,Recommended,5,False,6.638,0.3731331717763511,5.921825,7.376025
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",100,UCB,Recommended,6,False,2.294,0.108909320147612,2.0829750000000002,2.51605
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",100,UCB,Allocated,1,False,14.574,0.055932198193838274,14.462974999999998,14.682025000000001
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",100,UCB,Allocated,2,False,15.882,0.06349950748983375,15.761975,16.01105
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",100,UCB,Allocated,3,True,17.4,0.06086338287817535,17.282,17.52205
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",100,UCB,Allocated,4,False,17.454,0.06655673181241364,17.324975,17.586
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",100,UCB,Allocated,5,False,17.36,0.06434224244742455,17.234,17.478025000000002
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",100,UCB,Allocated,6,False,17.33,0.06275820734046333,17.203,17.44515
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",100,SEEDA,Recommended,1,False,8.472,0.43247152953675466,7.677975,9.337
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",100,SEEDA,Recommended,2,False,16.138,0.7074174292411762,14.7724,17.5861
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",100,SEEDA,Recommended,3,True,37.102,1.034236826451364,35.100775,39.163174999999995
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",100,SEEDA,Recommended,4,False,38.288,0.981020091229224,36.4478,40.16905
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",100,SEEDA,Recommended,5,False,0.0,0.0,0.0,0.0
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",100,SEEDA,Recommended,6,False,0.0,0.0,0.0,0.0
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",100,SEEDA,Allocated,1,False,16.107,0.1965967399453947,15.705974999999999,16.473325
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",100,SEEDA,Allocated,2,False,21.606,0.23888828618682278,21.130875,22.06905
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",100,SEEDA,Allocated,3,True,30.306,0.30223592551792,29.695,30.894499999999997
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",100,SEEDA,Allocated,4,False,29.981,0.29878846896288563,29.369,30.570050000000002
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",100,SEEDA,Allocated,5,False,1.0,0.0,1.0,1.0
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",100,SEEDA,Allocated,6,False,1.0,0.0,1.0,1.0
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",100,SEEDA Plateau,Recommended,1,False,1.718,0.07052383559752966,1.581,1.85005
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",100,SEEDA Plateau,Recommended,2,False,2.156,0.1075846739925259,1.943925,2.375075
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",100,SEEDA Plateau,Recommended,3,True,90.594,0.377969776209326,89.822975,91.342275
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",100,SEEDA Plateau,Recommended,4,False,5.532,0.35751925603306267,4.872975,6.257149999999999
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",100,SEEDA Plateau,Recommended,5,False,0.0,0.0,0.0,0.0
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",100,SEEDA Plateau,Recommended,6,False,0.0,0.0,0.0,0.0
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",100,SEEDA Plateau,Allocated,1,False,7.673,0.24057743759230305,7.2099,8.158349999999999
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",100,SEEDA Plateau,Allocated,2,False,11.775,0.34807236355429066,11.118875,12.459125
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",100,SEEDA Plateau,Allocated,3,True,17.83,0.4818122321008489,16.87595,18.748225
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",100,SEEDA Plateau,Allocated,4,False,60.722,0.9017957185072002,58.9218,62.4482
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",100,SEEDA Plateau,Allocated,5,False,1.0,0.0,1.0,1.0
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",100,SEEDA Plateau,Allocated,6,False,1.0,0.0,1.0,1.0
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",100,SEEDA Plateau (ours),Recommended,1,False,52.832,1.0685749750210525,50.903400000000005,55.019
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",100,SEEDA Plateau (ours),Recommended,2,False,23.255,0.8028970670991118,21.6676,24.811675
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",100,SEEDA Plateau (ours),Recommended,3,True,16.376,0.7310308152491545,14.864650000000001,17.763125000000002
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",100,SEEDA Plateau (ours),Recommended,4,False,7.449,0.538915593219955,6.446925,8.547325
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",100,SEEDA Plateau (ours),Recommended,5,False,0.088,0.031134144197888836,0.036,0.15602499999999997
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",100,SEEDA Plateau (ours),Recommended,6,False,0.0,0.0,0.0,0.0
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",100,SEEDA Plateau (ours),Allocated,1,False,12.344,0.3891831399128084,11.621,13.126549999999998
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",100,SEEDA Plateau (ours),Allocated,2,False,22.739,0.38653086582346075,21.9669,23.45505
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",100,SEEDA Plateau (ours),Allocated,3,True,34.03,0.35014813130710487,33.38175,34.7331
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",100,SEEDA Plateau (ours),Allocated,4,False,28.718,0.5669093664297192,27.652575,29.856250000000003
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",100,SEEDA Plateau (ours),Allocated,5,False,1.169,0.04638383494434399,1.088,1.2690249999999998
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",100,SEEDA Plateau (ours),Allocated,6,False,1.0,0.0,1.0,1.0
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",100,SEEDA Plateau (fixed),Recommended,1,False,88.216,0.5300871056869949,87.1308,89.17
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",100,SEEDA Plateau (fixed),Recommended,2,False,2.935,0.29541094098738974,2.3939,3.527325
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",100,SEEDA Plateau (fixed),Recommended,3,True,3.848,0.3320962805129416,3.21475,4.523199999999999
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",100,SEEDA Plateau (fixed),Recommended,4,False,5.001,0.2843203717953001,4.484775,5.5733
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",100,SEEDA Plateau (fixed),Recommended,5,False,0.0,0.0,0.0,0.0
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",100,SEEDA Plateau (fixed),Recommended,6,False,0.0,0.0,0.0,0.0
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",100,SEEDA Plateau (fixed),Allocated,1,False,10.133,0.35267695633756896,9.456925,10.79905
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",100,SEEDA Plateau (fixed),Allocated,2,False,20.959,0.3619339920684635,20.234975,21.632
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",100,SEEDA Plateau (fixed),Allocated,3,True,34.077,0.3300627022057891,33.443850000000005,34.7173
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",100,SEEDA Plateau (fixed),Allocated,4,False,32.831,0.5444891240991524,31.828925,33.9592
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",100,SEEDA Plateau (fixed),Allocated,5,False,1.0,0.0,1.0,1.0
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",100,SEEDA Plateau (fixed),Allocated,6,False,1.0,0.0,1.0,1.0
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",300,3 + 3,Recommended,1,False,4.404000000000036,0.609296748086658,3.215666666666713,5.593041666666669
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",300,3 + 3,Recommended,2,False,19.9296666666666,1.2388034316699297,17.464333333333432,22.398033333333224
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",300,3 + 3,Recommended,3,True,26.977666666666607,1.3726881048648856,24.22863333333327,29.731383333333294
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",300,3 + 3,Recommended,4,False,37.789666666666704,1.5349089596795855,34.935241666666656,40.83534999999998
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",300,3 + 3,Recommended,5,False,10.851666666666672,0.9578371569587545,9.084241666666657,12.711383333333362
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",300,3 + 3,Recommended,6,False,0.047333333333333345,0.004733208970248945,0.03865833333333333,0.05666666666666671
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",300,3 + 3,Allocated,1,False,4.404000000000036,0.6287710058333992,3.217600000000056,5.692666666666646
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",300,3 + 3,Allocated,2,False,19.9296666666666,1.2092486781397764,17.652975000000087,22.295016666666584
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",300,3 + 3,Allocated,3,True,26.977666666666607,1.355622984210325,24.414883333333307,29.633716666666587
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",300,3 + 3,Allocated,4,False,37.789666666666704,1.4647647724102661,34.84925833333335,40.545099999999984
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",300,3 + 3,Allocated,5,False,10.851666666666672,0.9986397128496532,8.79666666666666,12.715341666666713
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",300,3 + 3,Allocated,6,False,0.047333333333333345,0.00487939286150636,0.03733333333333335,0.05667500000000006
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",300,CRM,Recommended,1,False,0.0006666666666666668,0.0004837747802831793,0.0,0.001666666666666667
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",300,CRM,Recommended,2,False,0.035333333333333314,0.004092835008831985,0.027666666666666645,0.04366666666666669
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",300,CRM,Recommended,3,True,0.629666666666669,0.01580222265367636,0.5973333333333329,0.659008333333335
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",300,CRM,Recommended,4,False,14.403999999999998,0.6319151579833416,13.191991666666656,15.675683333333359
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",300,CRM,Recommended,5,False,84.88466666666675,0.6344605213883036,83.63252499999986,86.09070000000001
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",300,CRM,Recommended,6,False,0.04566666666666666,0.00799832175006009,0.03133333333333334,0.06200000000000003
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",300,CRM,Allocated,1,False,0.0006666666666666668,0.000484253206323405,0.0,0.001666666666666667
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",300,CRM,Allocated,2,False,0.035333333333333314,0.0038323807552700924,0.02799999999999998,0.04300833333333336
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",300,CRM,Allocated,3,True,0.629666666666669,0.015852462343122865,0.5993249999999994,0.6600083333333346
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",300,CRM,Allocated,4,False,14.403999999999998,0.6507468407450231,13.163725000000008,15.67009166666668
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",300,CRM,Allocated,5,False,84.88466666666675,0.6533196172522479,83.60424999999991,86.14245833333356
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",300,CRM,Allocated,6,False,0.04566666666666666,0.008208538508027559,0.031333333333333324,0.06400833333333335
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",300,UCB,Recommended,1,False,3.680666666666697,0.28839540359612603,3.1316583333333448,4.253175000000022
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",300,UCB,Recommended,2,False,12.14533333333337,0.6701099680938075,10.951675000000025,13.4547083333334
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",300,UCB,Recommended,3,True,40.673333333333304,1.071306793556583,38.61624166666667,42.798475
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",300,UCB,Recommended,4,False,40.234000000000016,1.0763581202630899,38.139824999999995,42.39206666666669
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",300,UCB,Recommended,5,False,2.5903333333333403,0.1926902150415348,2.2212583333333225,2.9733583333333486
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",300,UCB,Recommended,6,False,0.676333333333334,0.03147377596624932,0.613983333333333,0.7366750000000046
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",300,UCB,Allocated,1,False,13.377999999999988,0.04966467128000661,13.278316666666658,13.473674999999993
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",300,UCB,Allocated,2,False,15.346000000000009,0.054351555839531496,15.23596666666666,15.451016666666671
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",300,UCB,Allocated,3,True,17.79733333333335,0.059757557076396434,17.68297500000001,17.91573333333335
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",300,UCB,Allocated,4,False,17.815000000000015,0.055878017501975484,17.705316666666697,17.925366666666665
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",300,UCB,Allocated,5,False,17.83933333333335,0.058751337839406254,17.729300000000027,17.95036666666665
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",300,UCB,Allocated,6,False,17.824333333333332,0.057215348609975965,17.720991666666656,17.93967499999998
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",300,SEEDA,Recommended,1,False,3.1846666666666574,0.19357048594942583,2.8281833333333366,3.5620916666666607
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",300,SEEDA,Recommended,2,False,10.591666666666658,0.5480199593731203,9.499124999999992,11.703391666666654
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",300,SEEDA,Recommended,3,True,42.04700000000001,1.078917024541668,40.01790833333333,44.21468333333331
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",300,SEEDA,Recommended,4,False,44.176666666666705,1.0633942772219476,41.9166166666667,46.07234166666669
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",300,SEEDA,Recommended,5,False,0.0,0.0,0.0,0.0
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",300,SEEDA,Recommended,6,False,0.0,0.0,0.0,0.0
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",300,SEEDA,Allocated,1,False,12.60100000000001,0.14607055147925635,12.327991666666659,12.897025000000015
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",300,SEEDA,Allocated,2,False,19.38533333333333,0.21766487052289513,18.954933333333315,19.81275000000002
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",300,SEEDA,Allocated,3,True,33.59100000000002,0.31488617745707875,32.96433333333337,34.221758333333355
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",300,SEEDA,Allocated,4,False,33.75600000000001,0.3027046283350472,33.16324166666667,34.35305
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",300,SEEDA,Allocated,5,False,0.3333333333333318,7.220060593319288e-16,0.3333333333333318,0.3333333333333318
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",300,SEEDA,Allocated,6,False,0.3333333333333318,7.220060593319288e-16,0.3333333333333318,0.3333333333333318
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",300,SEEDA Plateau,Recommended,1,False,0.5723333333333321,0.023102648215667067,0.5276583333333281,0.6199999999999996
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",300,SEEDA Plateau,Recommended,2,False,0.7763333333333406,0.042941516481450885,0.6966583333333352,0.8644583333333395
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",300,SEEDA Plateau,Recommended,3,True,96.1466666666661,0.25024593529213235,95.60688333333292,96.61736666666617
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",300,SEEDA Plateau,Recommended,4,False,2.5046666666666653,0.24199762026789978,2.048308333333332,3.0267500000000016
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",300,SEEDA Plateau,Recommended,5,False,0.0,0.0,0.0,0.0
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",300,SEEDA Plateau,Recommended,6,False,0.0,0.0,0.0,0.0
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",300,SEEDA Plateau,Allocated,1,False,4.888333333333333,0.19147439402672267,4.520941666666672,5.310358333333341
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",300,SEEDA Plateau,Allocated,2,False,8.748999999999992,0.318630343740131,8.139816666666652,9.410358333333335
Small efficacy gaps,"Small efficacy gaps (k*=3, MTD=4)",300,SEEDA Plateau,Allocated,3,True,16.83600000000003,0.5968800339579104,15.73273333333336,18.022141666666666
